bin,enhancer_chrom,enhancer_distance_to_promoter,enhancer_end,enhancer_name,enhancer_start,label,promoter_chrom,promoter_end,promoter_name,promoter_start,window_end,window_start,window_chrom,window_name,interactions_in_window,active_promoters_in_window
"[33835, 131310.8]",chr19,75109.0,38810669,HUVEC|chr19:38809799-38810669,38809799,1,chr19,38734688,HUVEC|chr19:38734590-38734688,38734590,38809798.0,38734689.0,chr19,HUVEC|chr19:38734689-38809798,1.0,0.0
"[33835, 131310.8]",chr19,76071.0,38811593,HUVEC|chr19:38810761-38811593,38810761,1,chr19,38734688,HUVEC|chr19:38734590-38734688,38734590,38810760.0,38734689.0,chr19,HUVEC|chr19:38734689-38810760,2.0,0.0
"[33835, 131310.8]",chr19,77349.0,38812131,HUVEC|chr19:38812039-38812131,38812039,1,chr19,38734688,HUVEC|chr19:38734590-38734688,38734590,38812038.0,38734689.0,chr19,HUVEC|chr19:38734689-38812038,3.0,0.0
"(131310.8, 218794.8]",chr19,193612.0,39811444,HUVEC|chr19:39810600-39811444,39810600,1,chr19,39616986,HUVEC|chr19:39616151-39616986,39616151,39810599.0,39616987.0,chr19,HUVEC|chr19:39616987-39810599,1.0,0.0
"(218794.8, 305587.4]",chr19,227760.0,47478090,HUVEC|chr19:47477835-47478090,47477835,1,chr19,47250073,HUVEC|chr19:47248824-47250073,47248824,47477834.0,47250074.0,chr19,HUVEC|chr19:47250074-47477834,1.0,1.0
"(218794.8, 305587.4]",chr19,228107.0,47481341,HUVEC|chr19:47478182-47481341,47478182,1,chr19,47250073,HUVEC|chr19:47248824-47250073,47248824,47478181.0,47250074.0,chr19,HUVEC|chr19:47250074-47478181,2.0,1.0
"(218794.8, 305587.4]",chr19,237985.0,47488152,HUVEC|chr19:47488060-47488152,47488060,1,chr19,47250073,HUVEC|chr19:47248824-47250073,47248824,47488059.0,47250074.0,chr19,HUVEC|chr19:47250074-47488059,3.0,1.0
"(218794.8, 305587.4]",chr19,244125.0,47495114,HUVEC|chr19:47494200-47495114,47494200,1,chr19,47250073,HUVEC|chr19:47248824-47250073,47248824,47494199.0,47250074.0,chr19,HUVEC|chr19:47250074-47494199,4.0,1.0
"(218794.8, 305587.4]",chr2,267924.0,13128048,HUVEC|chr2:13127322-13128048,13127322,1,chr2,12859396,HUVEC|chr2:12856200-12859396,12856200,13127321.0,12859397.0,chr2,HUVEC|chr2:12859397-13127321,1.0,0.0
"(218794.8, 305587.4]",chr2,286477.0,13145973,HUVEC|chr2:13145875-13145973,13145875,1,chr2,12859396,HUVEC|chr2:12856200-12859396,12856200,13145874.0,12859397.0,chr2,HUVEC|chr2:12859397-13145874,2.0,0.0
"(218794.8, 305587.4]",chr2,286669.0,13146189,HUVEC|chr2:13146067-13146189,13146067,1,chr2,12859396,HUVEC|chr2:12856200-12859396,12856200,13146066.0,12859397.0,chr2,HUVEC|chr2:12859397-13146066,3.0,0.0
"(218794.8, 305587.4]",chr2,286937.0,13146427,HUVEC|chr2:13146335-13146427,13146335,1,chr2,12859396,HUVEC|chr2:12856200-12859396,12856200,13146334.0,12859397.0,chr2,HUVEC|chr2:12859397-13146334,4.0,0.0
"(218794.8, 305587.4]",chr2,287496.0,13147041,HUVEC|chr2:13146894-13147041,13146894,1,chr2,12859396,HUVEC|chr2:12856200-12859396,12856200,13146893.0,12859397.0,chr2,HUVEC|chr2:12859397-13146893,5.0,0.0
"[33835, 131310.8]",chr2,115615.0,20781054,HUVEC|chr2:20766617-20781054,20766617,1,chr2,20651000,HUVEC|chr2:20645966-20651000,20645966,20766616.0,20651001.0,chr2,HUVEC|chr2:20651001-20766616,1.0,0.0
"(305587.4, 495816.4]",chr2,426786.0,33600675,HUVEC|chr2:33600088-33600675,33600088,1,chr2,33173300,HUVEC|chr2:33171400-33173300,33171400,33600087.0,33173301.0,chr2,HUVEC|chr2:33173301-33600087,1.0,0.0
"(218794.8, 305587.4]",chr2,290666.0,36877540,HUVEC|chr2:36877126-36877540,36877126,1,chr2,36586458,HUVEC|chr2:36581510-36586458,36581510,36877125.0,36586459.0,chr2,HUVEC|chr2:36586459-36877125,1.0,0.0
"(218794.8, 305587.4]",chr2,295676.0,36883646,HUVEC|chr2:36882136-36883646,36882136,1,chr2,36586458,HUVEC|chr2:36581510-36586458,36581510,36882135.0,36586459.0,chr2,HUVEC|chr2:36586459-36882135,2.0,0.0
"(218794.8, 305587.4]",chr2,304504.0,36891000,HUVEC|chr2:36890964-36891000,36890964,1,chr2,36586458,HUVEC|chr2:36581510-36586458,36581510,36890963.0,36586459.0,chr2,HUVEC|chr2:36586459-36890963,3.0,0.0
"(218794.8, 305587.4]",chr2,304540.0,36891441,HUVEC|chr2:36891000-36891441,36891000,1,chr2,36586458,HUVEC|chr2:36581510-36586458,36581510,36890999.0,36586459.0,chr2,HUVEC|chr2:36586459-36890999,4.0,0.0
"(305587.4, 495816.4]",chr2,308736.0,36895298,HUVEC|chr2:36895196-36895298,36895196,1,chr2,36586458,HUVEC|chr2:36581510-36586458,36581510,36895195.0,36586459.0,chr2,HUVEC|chr2:36586459-36895195,5.0,0.0
"(218794.8, 305587.4]",chr2,290119.0,46171742,HUVEC|chr2:46169256-46171742,46169256,1,chr2,45879135,HUVEC|chr2:45877014-45879135,45877014,46169255.0,45879136.0,chr2,HUVEC|chr2:45879136-46169255,1.0,0.0
"(218794.8, 305587.4]",chr2,294165.0,46173394,HUVEC|chr2:46173302-46173394,46173302,1,chr2,45879135,HUVEC|chr2:45877014-45879135,45877014,46173301.0,45879136.0,chr2,HUVEC|chr2:45879136-46173301,2.0,0.0
"(305587.4, 495816.4]",chr2,318948.0,74375800,HUVEC|chr2:74375600-74375800,74375600,1,chr2,74056650,HUVEC|chr2:74055830-74056650,74055830,74375599.0,74056651.0,chr2,HUVEC|chr2:74056651-74375599,1.0,3.0
"(131310.8, 218794.8]",chr2,144336.0,85505217,HUVEC|chr2:85504916-85505217,85504916,1,chr2,85360578,HUVEC|chr2:85360163-85360578,85360163,85504915.0,85360579.0,chr2,HUVEC|chr2:85360579-85504915,1.0,0.0
"[33835, 131310.8]",chr2,130828.0,85777400,HUVEC|chr2:85777029-85777400,85777029,1,chr2,85646199,HUVEC|chr2:85645499-85646199,85645499,85777028.0,85646200.0,chr2,HUVEC|chr2:85646200-85777028,1.0,1.0
"[33835, 131310.8]",chr2,126377.0,112784626,HUVEC|chr2:112783891-112784626,112783891,1,chr2,112657512,HUVEC|chr2:112655385-112657512,112655385,112783890.0,112657513.0,chr2,HUVEC|chr2:112657513-112783890,1.0,0.0
"(131310.8, 218794.8]",chr2,131578.0,112790874,HUVEC|chr2:112789092-112790874,112789092,1,chr2,112657512,HUVEC|chr2:112655385-112657512,112655385,112789091.0,112657513.0,chr2,HUVEC|chr2:112657513-112789091,2.0,0.0
"(131310.8, 218794.8]",chr2,136950.0,114652200,HUVEC|chr2:114651800-114652200,114651800,1,chr2,114514848,HUVEC|chr2:114513350-114514848,114513350,114651799.0,114514849.0,chr2,HUVEC|chr2:114514849-114651799,1.0,1.0
"(305587.4, 495816.4]",chr2,416506.0,120934800,HUVEC|chr2:120934779-120934800,120934779,1,chr2,120518271,HUVEC|chr2:120516949-120518271,120516949,120934778.0,120518272.0,chr2,HUVEC|chr2:120518272-120934778,1.0,1.0
"(131310.8, 218794.8]",chr2,148857.0,131090152,HUVEC|chr2:131089822-131090152,131089822,1,chr2,130940963,HUVEC|chr2:130938490-130940963,130938490,131089821.0,130940964.0,chr2,HUVEC|chr2:130940964-131089821,1.0,0.0
"(131310.8, 218794.8]",chr2,153435.0,131094612,HUVEC|chr2:131094400-131094612,131094400,1,chr2,130940963,HUVEC|chr2:130938490-130940963,130938490,131094399.0,130940964.0,chr2,HUVEC|chr2:130940964-131094399,2.0,0.0
"(131310.8, 218794.8]",chr2,154235.0,131095400,HUVEC|chr2:131095200-131095400,131095200,1,chr2,130940963,HUVEC|chr2:130938490-130940963,130938490,131095199.0,130940964.0,chr2,HUVEC|chr2:130940964-131095199,3.0,0.0
"(218794.8, 305587.4]",chr2,286627.0,135167143,HUVEC|chr2:135165749-135167143,135165749,1,chr2,134879120,HUVEC|chr2:134877359-134879120,134877359,135165748.0,134879121.0,chr2,HUVEC|chr2:134879121-135165748,1.0,0.0
"(218794.8, 305587.4]",chr2,288126.0,135167456,HUVEC|chr2:135167248-135167456,135167248,1,chr2,134879120,HUVEC|chr2:134877359-134879120,134877359,135167247.0,134879121.0,chr2,HUVEC|chr2:134879121-135167247,2.0,0.0
"(218794.8, 305587.4]",chr2,288523.0,135169400,HUVEC|chr2:135167645-135169400,135167645,1,chr2,134879120,HUVEC|chr2:134877359-134879120,134877359,135167644.0,134879121.0,chr2,HUVEC|chr2:134879121-135167644,3.0,0.0
"(495816.4, 1672258]",chr2,903465.0,151348963,HUVEC|chr2:151348079-151348963,151348079,1,chr2,150444612,HUVEC|chr2:150443331-150444612,150443331,151348078.0,150444613.0,chr2,HUVEC|chr2:150444613-151348078,1.0,0.0
"(495816.4, 1672258]",chr2,1672258.0,152117000,HUVEC|chr2:152116872-152117000,152116872,1,chr2,150444612,HUVEC|chr2:150443331-150444612,150443331,152116871.0,150444613.0,chr2,HUVEC|chr2:150444613-152116871,2.0,0.0
"(131310.8, 218794.8]",chr2,173439.0,166984452,HUVEC|chr2:166984324-166984452,166984324,1,chr2,166810883,HUVEC|chr2:166809590-166810883,166809590,166984323.0,166810884.0,chr2,HUVEC|chr2:166810884-166984323,1.0,0.0
"(495816.4, 1672258]",chr2,1013698.0,178008642,HUVEC|chr2:178008200-178008642,178008200,1,chr2,176994500,HUVEC|chr2:176993260-176994500,176993260,178008199.0,176994501.0,chr2,HUVEC|chr2:176994501-178008199,10.0,5.0
"(495816.4, 1672258]",chr2,1018698.0,178013670,HUVEC|chr2:178013200-178013670,178013200,1,chr2,176994500,HUVEC|chr2:176993260-176994500,176993260,178013199.0,176994501.0,chr2,HUVEC|chr2:176994501-178013199,12.0,5.0
"(495816.4, 1672258]",chr2,1024110.0,178019099,HUVEC|chr2:178018612-178019099,178018612,1,chr2,176994500,HUVEC|chr2:176993260-176994500,176993260,178018611.0,176994501.0,chr2,HUVEC|chr2:176994501-178018611,14.0,5.0
"(495816.4, 1672258]",chr2,498925.0,177501437,HUVEC|chr2:177501230-177501437,177501230,1,chr2,177002303,HUVEC|chr2:177000400-177002303,177000400,177501229.0,177002304.0,chr2,HUVEC|chr2:177002304-177501229,3.0,3.0
"(495816.4, 1672258]",chr2,499360.0,177501800,HUVEC|chr2:177501665-177501800,177501665,1,chr2,177002303,HUVEC|chr2:177000400-177002303,177000400,177501664.0,177002304.0,chr2,HUVEC|chr2:177002304-177501664,4.0,3.0
"(495816.4, 1672258]",chr2,500895.0,177503345,HUVEC|chr2:177503200-177503345,177503200,1,chr2,177002303,HUVEC|chr2:177000400-177002303,177000400,177503199.0,177002304.0,chr2,HUVEC|chr2:177002304-177503199,7.0,4.0
"(305587.4, 495816.4]",chr2,417095.0,177419440,HUVEC|chr2:177419400-177419440,177419400,1,chr2,177002303,HUVEC|chr2:177000400-177002303,177000400,177419399.0,177002304.0,chr2,HUVEC|chr2:177002304-177419399,2.0,3.0
"(305587.4, 495816.4]",chr2,308302.0,177312186,HUVEC|chr2:177310607-177312186,177310607,1,chr2,177002303,HUVEC|chr2:177000400-177002303,177000400,177310606.0,177002304.0,chr2,HUVEC|chr2:177002304-177310606,1.0,3.0
"(495816.4, 1672258]",chr2,505020.0,178008642,HUVEC|chr2:178008200-178008642,178008200,1,chr2,177503178,HUVEC|chr2:177502019-177503178,177502019,178008199.0,177503179.0,chr2,HUVEC|chr2:177503179-178008199,1.0,0.0
"(495816.4, 1672258]",chr2,510020.0,178013670,HUVEC|chr2:178013200-178013670,178013200,1,chr2,177503178,HUVEC|chr2:177502019-177503178,177502019,178013199.0,177503179.0,chr2,HUVEC|chr2:177503179-178013199,2.0,0.0
"(495816.4, 1672258]",chr2,515432.0,178019099,HUVEC|chr2:178018612-178019099,178018612,1,chr2,177503178,HUVEC|chr2:177502019-177503178,177502019,178018611.0,177503179.0,chr2,HUVEC|chr2:177503179-178018611,3.0,0.0
"(218794.8, 305587.4]",chr2,305205.0,208338120,HUVEC|chr2:208337495-208338120,208337495,1,chr2,208032288,HUVEC|chr2:208026400-208032288,208026400,208337494.0,208032289.0,chr2,HUVEC|chr2:208032289-208337494,1.0,0.0
"(305587.4, 495816.4]",chr2,405398.0,216711600,HUVEC|chr2:216708200-216711600,216708200,1,chr2,216302800,HUVEC|chr2:216297554-216302800,216297554,216708199.0,216302801.0,chr2,HUVEC|chr2:216302801-216708199,5.0,0.0
"(305587.4, 495816.4]",chr2,411398.0,216716815,HUVEC|chr2:216714200-216716815,216714200,1,chr2,216302800,HUVEC|chr2:216297554-216302800,216297554,216714199.0,216302801.0,chr2,HUVEC|chr2:216302801-216714199,6.0,0.0
"(305587.4, 495816.4]",chr2,414186.0,216717167,HUVEC|chr2:216716988-216717167,216716988,1,chr2,216302800,HUVEC|chr2:216297554-216302800,216297554,216716987.0,216302801.0,chr2,HUVEC|chr2:216302801-216716987,7.0,0.0
"(218794.8, 305587.4]",chr2,271268.0,216578636,HUVEC|chr2:216574070-216578636,216574070,1,chr2,216302800,HUVEC|chr2:216297554-216302800,216297554,216574069.0,216302801.0,chr2,HUVEC|chr2:216302801-216574069,1.0,0.0
"(218794.8, 305587.4]",chr2,278963.0,216584800,HUVEC|chr2:216581765-216584800,216581765,1,chr2,216302800,HUVEC|chr2:216297554-216302800,216297554,216581764.0,216302801.0,chr2,HUVEC|chr2:216302801-216581764,2.0,0.0
"(218794.8, 305587.4]",chr2,290398.0,216593535,HUVEC|chr2:216593200-216593535,216593200,1,chr2,216302800,HUVEC|chr2:216297554-216302800,216297554,216593199.0,216302801.0,chr2,HUVEC|chr2:216302801-216593199,3.0,0.0
"(218794.8, 305587.4]",chr2,290891.0,216593964,HUVEC|chr2:216593693-216593964,216593693,1,chr2,216302800,HUVEC|chr2:216297554-216302800,216297554,216593692.0,216302801.0,chr2,HUVEC|chr2:216302801-216593692,4.0,0.0
"[33835, 131310.8]",chr2,94398.0,219252109,HUVEC|chr2:219252000-219252109,219252000,1,chr2,219157600,HUVEC|chr2:219156177-219157600,219156177,219251999.0,219157601.0,chr2,HUVEC|chr2:219157601-219251999,1.0,0.0
"[33835, 131310.8]",chr2,94998.0,219253000,HUVEC|chr2:219252600-219253000,219252600,1,chr2,219157600,HUVEC|chr2:219156177-219157600,219156177,219252599.0,219157601.0,chr2,HUVEC|chr2:219157601-219252599,2.0,0.0
"[33835, 131310.8]",chr2,102695.0,219260400,HUVEC|chr2:219260297-219260400,219260297,1,chr2,219157600,HUVEC|chr2:219156177-219157600,219156177,219260296.0,219157601.0,chr2,HUVEC|chr2:219157601-219260296,3.0,0.0
"[33835, 131310.8]",chr2,112798.0,219270600,HUVEC|chr2:219270400-219270600,219270400,1,chr2,219157600,HUVEC|chr2:219156177-219157600,219156177,219270399.0,219157601.0,chr2,HUVEC|chr2:219157601-219270399,7.0,1.0
"[33835, 131310.8]",chr2,114598.0,219272227,HUVEC|chr2:219272200-219272227,219272200,1,chr2,219157600,HUVEC|chr2:219156177-219157600,219156177,219272199.0,219157601.0,chr2,HUVEC|chr2:219157601-219272199,8.0,1.0
"(218794.8, 305587.4]",chr20,289963.0,4057754,HUVEC|chr20:4057627-4057754,4057627,1,chr20,3767662,HUVEC|chr20:3767570-3767662,3767570,4057626.0,3767663.0,chr20,HUVEC|chr20:3767663-4057626,1.0,4.0
"(218794.8, 305587.4]",chr20,281337.0,23312972,HUVEC|chr20:23312664-23312972,23312664,1,chr20,23031325,HUVEC|chr20:23030071-23031325,23030071,23312663.0,23031326.0,chr20,HUVEC|chr20:23031326-23312663,1.0,1.0
"(218794.8, 305587.4]",chr20,270912.0,23604200,HUVEC|chr20:23603323-23604200,23603323,1,chr20,23332409,HUVEC|chr20:23330042-23332409,23330042,23603322.0,23332410.0,chr20,HUVEC|chr20:23332410-23603322,2.0,2.0
"(218794.8, 305587.4]",chr20,277142.0,23611206,HUVEC|chr20:23609553-23611206,23609553,1,chr20,23332409,HUVEC|chr20:23330042-23332409,23330042,23609552.0,23332410.0,chr20,HUVEC|chr20:23332410-23609552,4.0,2.0
"(218794.8, 305587.4]",chr20,290539.0,23623042,HUVEC|chr20:23622950-23623042,23622950,1,chr20,23332409,HUVEC|chr20:23330042-23332409,23330042,23622949.0,23332410.0,chr20,HUVEC|chr20:23332410-23622949,6.0,2.0
"(218794.8, 305587.4]",chr20,259371.0,23604200,HUVEC|chr20:23603323-23604200,23603323,1,chr20,23343950,HUVEC|chr20:23341679-23343950,23341679,23603322.0,23343951.0,chr20,HUVEC|chr20:23343951-23603322,1.0,1.0
"(218794.8, 305587.4]",chr20,265601.0,23611206,HUVEC|chr20:23609553-23611206,23609553,1,chr20,23343950,HUVEC|chr20:23341679-23343950,23341679,23609552.0,23343951.0,chr20,HUVEC|chr20:23343951-23609552,2.0,1.0
"(218794.8, 305587.4]",chr20,278998.0,23623042,HUVEC|chr20:23622950-23623042,23622950,1,chr20,23343950,HUVEC|chr20:23341679-23343950,23341679,23622949.0,23343951.0,chr20,HUVEC|chr20:23343951-23622949,3.0,1.0
"[33835, 131310.8]",chr20,88452.0,36007289,HUVEC|chr20:36007136-36007289,36007136,1,chr20,35918682,HUVEC|chr20:35917682-35918682,35917682,36007135.0,35918683.0,chr20,HUVEC|chr20:35918683-36007135,1.0,0.0
"[33835, 131310.8]",chr20,88738.0,36008169,HUVEC|chr20:36007422-36008169,36007422,1,chr20,35918682,HUVEC|chr20:35917682-35918682,35917682,36007421.0,35918683.0,chr20,HUVEC|chr20:35918683-36007421,2.0,0.0
"[33835, 131310.8]",chr20,89762.0,36008600,HUVEC|chr20:36008446-36008600,36008446,1,chr20,35918682,HUVEC|chr20:35917682-35918682,35917682,36008445.0,35918683.0,chr20,HUVEC|chr20:35918683-36008445,3.0,0.0
"[33835, 131310.8]",chr20,92795.0,36012098,HUVEC|chr20:36011479-36012098,36011479,1,chr20,35918682,HUVEC|chr20:35917682-35918682,35917682,36011478.0,35918683.0,chr20,HUVEC|chr20:35918683-36011478,4.0,0.0
"(305587.4, 495816.4]",chr20,430373.0,43273778,HUVEC|chr20:43270557-43273778,43270557,1,chr20,42840182,HUVEC|chr20:42838348-42840182,42838348,43270556.0,42840183.0,chr20,HUVEC|chr20:42840183-43270556,1.0,4.0
"(305587.4, 495816.4]",chr20,434283.0,43275744,HUVEC|chr20:43274467-43275744,43274467,1,chr20,42840182,HUVEC|chr20:42838348-42840182,42838348,43274466.0,42840183.0,chr20,HUVEC|chr20:42840183-43274466,2.0,4.0
"(495816.4, 1672258]",chr20,515560.0,44979780,HUVEC|chr20:44978712-44979780,44978712,1,chr20,44463150,HUVEC|chr20:44461927-44463150,44461927,44978711.0,44463151.0,chr20,HUVEC|chr20:44463151-44978711,1.0,8.0
"(131310.8, 218794.8]",chr20,179941.0,48780736,HUVEC|chr20:48780478-48780736,48780478,1,chr20,48600535,HUVEC|chr20:48598765-48600535,48598765,48780477.0,48600536.0,chr20,HUVEC|chr20:48600536-48780477,2.0,2.0
"(131310.8, 218794.8]",chr20,181246.0,48782400,HUVEC|chr20:48781783-48782400,48781783,1,chr20,48600535,HUVEC|chr20:48598765-48600535,48598765,48781782.0,48600536.0,chr20,HUVEC|chr20:48600536-48781782,4.0,2.0
"(131310.8, 218794.8]",chr20,182463.0,48783563,HUVEC|chr20:48783000-48783563,48783000,1,chr20,48600535,HUVEC|chr20:48598765-48600535,48598765,48782999.0,48600536.0,chr20,HUVEC|chr20:48600536-48782999,6.0,2.0
"(131310.8, 218794.8]",chr20,185286.0,48785915,HUVEC|chr20:48785823-48785915,48785823,1,chr20,48600535,HUVEC|chr20:48598765-48600535,48598765,48785822.0,48600536.0,chr20,HUVEC|chr20:48600536-48785822,8.0,2.0
"(131310.8, 218794.8]",chr20,187933.0,48788600,HUVEC|chr20:48788470-48788600,48788470,1,chr20,48600535,HUVEC|chr20:48598765-48600535,48598765,48788469.0,48600536.0,chr20,HUVEC|chr20:48600536-48788469,10.0,2.0
"[33835, 131310.8]",chr20,47553.0,48780736,HUVEC|chr20:48780478-48780736,48780478,1,chr20,48732923,HUVEC|chr20:48732199-48732923,48732199,48780477.0,48732924.0,chr20,HUVEC|chr20:48732924-48780477,1.0,1.0
"[33835, 131310.8]",chr20,48858.0,48782400,HUVEC|chr20:48781783-48782400,48781783,1,chr20,48732923,HUVEC|chr20:48732199-48732923,48732199,48781782.0,48732924.0,chr20,HUVEC|chr20:48732924-48781782,2.0,1.0
"[33835, 131310.8]",chr20,50075.0,48783563,HUVEC|chr20:48783000-48783563,48783000,1,chr20,48732923,HUVEC|chr20:48732199-48732923,48732199,48782999.0,48732924.0,chr20,HUVEC|chr20:48732924-48782999,3.0,1.0
"[33835, 131310.8]",chr20,52898.0,48785915,HUVEC|chr20:48785823-48785915,48785823,1,chr20,48732923,HUVEC|chr20:48732199-48732923,48732199,48785822.0,48732924.0,chr20,HUVEC|chr20:48732924-48785822,4.0,1.0
"[33835, 131310.8]",chr20,55545.0,48788600,HUVEC|chr20:48788470-48788600,48788470,1,chr20,48732923,HUVEC|chr20:48732199-48732923,48732199,48788469.0,48732924.0,chr20,HUVEC|chr20:48732924-48788469,5.0,1.0
"(495816.4, 1672258]",chr21,1492015.0,29712144,HUVEC|chr21:29711101-29712144,29711101,1,chr21,28219084,HUVEC|chr21:28214897-28219084,28214897,29711100.0,28219085.0,chr21,HUVEC|chr21:28219085-29711100,1.0,0.0
"(218794.8, 305587.4]",chr21,239045.0,35254461,HUVEC|chr21:35254338-35254461,35254338,1,chr21,35015291,HUVEC|chr21:35013417-35015291,35013417,35254337.0,35015292.0,chr21,HUVEC|chr21:35015292-35254337,2.0,1.0
"(218794.8, 305587.4]",chr21,254299.0,35270047,HUVEC|chr21:35269592-35270047,35269592,1,chr21,35015291,HUVEC|chr21:35013417-35015291,35013417,35269591.0,35015292.0,chr21,HUVEC|chr21:35015292-35269591,4.0,1.0
"(218794.8, 305587.4]",chr21,254898.0,35270799,HUVEC|chr21:35270191-35270799,35270191,1,chr21,35015291,HUVEC|chr21:35013417-35015291,35013417,35270190.0,35015292.0,chr21,HUVEC|chr21:35015292-35270190,6.0,1.0
"(218794.8, 305587.4]",chr21,256261.0,35271765,HUVEC|chr21:35271554-35271765,35271554,1,chr21,35015291,HUVEC|chr21:35013417-35015291,35013417,35271553.0,35015292.0,chr21,HUVEC|chr21:35015292-35271553,8.0,1.0
"(218794.8, 305587.4]",chr21,256611.0,35272088,HUVEC|chr21:35271904-35272088,35271904,1,chr21,35015291,HUVEC|chr21:35013417-35015291,35013417,35271903.0,35015292.0,chr21,HUVEC|chr21:35015292-35271903,10.0,1.0
"(218794.8, 305587.4]",chr21,237955.0,35254461,HUVEC|chr21:35254338-35254461,35254338,1,chr21,35016381,HUVEC|chr21:35015383-35016381,35015383,35254337.0,35016382.0,chr21,HUVEC|chr21:35016382-35254337,1.0,0.0
"(218794.8, 305587.4]",chr21,253209.0,35270047,HUVEC|chr21:35269592-35270047,35269592,1,chr21,35016381,HUVEC|chr21:35015383-35016381,35015383,35269591.0,35016382.0,chr21,HUVEC|chr21:35016382-35269591,2.0,0.0
"(218794.8, 305587.4]",chr21,253808.0,35270799,HUVEC|chr21:35270191-35270799,35270191,1,chr21,35016381,HUVEC|chr21:35015383-35016381,35015383,35270190.0,35016382.0,chr21,HUVEC|chr21:35016382-35270190,3.0,0.0
"(218794.8, 305587.4]",chr21,255171.0,35271765,HUVEC|chr21:35271554-35271765,35271554,1,chr21,35016381,HUVEC|chr21:35015383-35016381,35015383,35271553.0,35016382.0,chr21,HUVEC|chr21:35016382-35271553,4.0,0.0
"(218794.8, 305587.4]",chr21,255521.0,35272088,HUVEC|chr21:35271904-35272088,35271904,1,chr21,35016381,HUVEC|chr21:35015383-35016381,35015383,35271903.0,35016382.0,chr21,HUVEC|chr21:35016382-35271903,5.0,0.0
"(131310.8, 218794.8]",chr21,187774.0,46551235,HUVEC|chr21:46548415-46551235,46548415,1,chr21,46360639,HUVEC|chr21:46359489-46360639,46359489,46548414.0,46360640.0,chr21,HUVEC|chr21:46360640-46548414,1.0,1.0
"(131310.8, 218794.8]",chr21,191542.0,46552275,HUVEC|chr21:46552183-46552275,46552183,1,chr21,46360639,HUVEC|chr21:46359489-46360639,46359489,46552182.0,46360640.0,chr21,HUVEC|chr21:46360640-46552182,2.0,1.0
"(131310.8, 218794.8]",chr21,191737.0,46553570,HUVEC|chr21:46552378-46553570,46552378,1,chr21,46360639,HUVEC|chr21:46359489-46360639,46359489,46552377.0,46360640.0,chr21,HUVEC|chr21:46360640-46552377,3.0,1.0
"(218794.8, 305587.4]",chr22,291991.0,32351200,HUVEC|chr22:32350600-32351200,32350600,1,chr22,32058607,HUVEC|chr22:32057591-32058607,32057591,32350599.0,32058608.0,chr22,HUVEC|chr22:32058608-32350599,1.0,3.0
"(305587.4, 495816.4]",chr22,307748.0,32366600,HUVEC|chr22:32366357-32366600,32366357,1,chr22,32058607,HUVEC|chr22:32057591-32058607,32057591,32366356.0,32058608.0,chr22,HUVEC|chr22:32058608-32366356,2.0,3.0
"(305587.4, 495816.4]",chr22,308591.0,32367400,HUVEC|chr22:32367200-32367400,32367200,1,chr22,32058607,HUVEC|chr22:32057591-32058607,32057591,32367199.0,32058608.0,chr22,HUVEC|chr22:32058608-32367199,3.0,3.0
